Make,Model,Condition,Price,Year,Body_Type,Fuel_Type,Enginer_Size,Fuel_Consumption,Acceleration,GearBox,DriveTrain,CO2_Emissions,Doors,Seats,Annual_Tax
AUDI,TT,Used,4480,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,5490,2006,Convertible,Petrol,2.0L,36.2 mpg,6.5,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,4490,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,4395,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4490,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,4489,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,4450,1999,Coupe,Petrol,3.2L,26.6 mpg,6.5,Manual,quattro,254,3 doors,4 seats,315
AUDI,TT,Used,4480,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,4295,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,
AUDI,TT,Used,4400,1999,Coupe,Petrol,3.2L,26.6 mpg,6.5,Manual,quattro,254,3 doors,4 seats,315
AUDI,TT,Used,4350,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4795,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,4717,2010,Convertible,Petrol,2.0L,,,Manual,,,2 doors,,
AUDI,TT,Used,4750,2006,Coupe,Petrol,3.2L,27.4 mpg,5.9,Manual,quattro,247,3 doors,4 seats,540
AUDI,TT,Used,4700,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,5490,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,
AUDI,TT,Used,4700,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5490,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5250,1999,Coupe,Petrol,1.8L,30.7 mpg,7.7,Automatic,,221,3 doors,4 seats,315
AUDI,TT,Used,5489,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5489,2006,Convertible,Petrol,3.2L,29.7 mpg,5.9,Automatic,quattro,227,2 doors,2 seats,540
AUDI,TT,Used,5449,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,5444,1999,Coupe,Petrol,1.8L,29.7 mpg,7.5,Manual,quattro,228,3 doors,4 seats,540
AUDI,TT,Used,5250,1999,Coupe,Petrol,1.8L,30.7 mpg,7.7,Automatic,,221,3 doors,4 seats,315
AUDI,TT,Used,5489,2006,Convertible,Petrol,2.0L,36.2 mpg,6.5,Automatic,,186,2 doors,2 seats,290
AUDI,TT,Used,5400,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,6558,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,5390,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5350,2006,Coupe,Petrol,3.2L,30.1 mpg,5.7,Automatic,quattro,224,3 doors,4 seats,315
AUDI,TT,Used,5300,2006,Convertible,Petrol,3.2L,29.7 mpg,5.9,Automatic,quattro,227,2 doors,2 seats,540
AUDI,TT,Used,5300,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5400,2006,Coupe,Petrol,2.0L,,6.4,Automatic,,164,3 doors,4 seats,195
AUDI,TT,Used,5299,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5295,2006,Coupe,Petrol,3.2L,27.4 mpg,5.9,Manual,quattro,247,3 doors,4 seats,540
AUDI,TT,Used,5295,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,5299,2006,Convertible,Petrol,2.0L,36.2 mpg,6.5,Automatic,,186,2 doors,2 seats,290
AUDI,TT,Used,4295,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,
AUDI,TT,Used,5295,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,4000,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,4480,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,4250,1999,Coupe,Petrol,3.2L,26.6 mpg,6.5,Manual,quattro,254,3 doors,4 seats,315
AUDI,TT,Used,4290,1999,Coupe,Petrol,1.8L,31.4 mpg,7.4,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,4290,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4250,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,4250,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4250,1999,Coupe,Petrol,3.2L,26.6 mpg,6.5,Manual,quattro,254,3 doors,4 seats,
AUDI,TT,Used,4250,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4480,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,5290,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5250,2006,Coupe,Petrol,3.2L,27.4 mpg,5.9,Manual,quattro,247,3 doors,4 seats,540
AUDI,TT,Used,5250,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5281,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5250,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,5249,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,5250,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5245,2006,Convertible,Petrol,3.2L,27.2 mpg,6.1,Manual,quattro,250,2 doors,2 seats,540
AUDI,TT,Used,5200,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4999,2006,Convertible,Petrol,1.8L,43.5 mpg,7.4,Manual,,152,2 doors,2 seats,195
AUDI,TT,Used,4695,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,4695,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,4695,1999,Coupe,Petrol,1.8L,30.7 mpg,7.7,Automatic,,144,3 doors,4 seats,315
AUDI,TT,Used,4695,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4690,1999,Convertible,Petrol,1.8L,34.0 mpg,8.2,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,4599,1999,Coupe,Petrol,3.2L,26.6 mpg,6.5,Manual,quattro,254,3 doors,4 seats,315
AUDI,TT,Used,4500,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4111,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4000,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,4480,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,4100,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,4070,1999,Coupe,Petrol,3.2L,26.6 mpg,6.5,Manual,quattro,254,3 doors,4 seats,315
AUDI,TT,Used,4000,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,4493,2004,Coupe,Petrol,3.2L,,,Automatic,,,,,
AUDI,TT,Used,4395,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4000,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4480,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,5195,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,4480,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,5195,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5195,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5000,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5000,2006,Convertible,Petrol,3.2L,27.2 mpg,6.1,Manual,quattro,250,2 doors,5 seats,540
AUDI,TT,Used,5037,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5000,2006,Coupe,Petrol,3.2L,27.4 mpg,5.9,Manual,quattro,247,3 doors,4 seats,
AUDI,TT,Used,5000,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4500,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,4500,1999,Coupe,Petrol,3.2L,26.6 mpg,6.5,Manual,quattro,254,3 doors,4 seats,315
AUDI,TT,Used,4999,2006,Convertible,Petrol,1.8L,43.5 mpg,7.4,Manual,,152,2 doors,2 seats,195
AUDI,TT,Used,4500,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,4895,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4900,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,
AUDI,TT,Used,4750,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,6558,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,5250,1999,Coupe,Petrol,1.8L,30.7 mpg,7.7,Automatic,,221,3 doors,4 seats,315
AUDI,TT,Used,4590,2006,Convertible,Petrol,2.0L,36.2 mpg,6.5,Automatic,,186,2 doors,2 seats,290
AUDI,TT,Used,5000,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,5000,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5000,1999,Convertible,Petrol,3.2L,28.2 mpg,6.6,Automatic,quattro,240,2 doors,2 seats,315
AUDI,TT,Used,5000,2006,Coupe,Petrol,3.2L,30.1 mpg,5.7,Automatic,quattro,224,3 doors,4 seats,315
AUDI,TT,Used,5000,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5250,1999,Coupe,Petrol,1.8L,30.7 mpg,7.7,Automatic,,221,3 doors,4 seats,315
AUDI,TT,Used,2000,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2000,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,1700,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,1800,1999,Coupe,Petrol,1.8L,30.1 mpg,5.9,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,1995,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,
AUDI,TT,Used,1795,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,
AUDI,TT,Used,2995,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,2990,1999,Coupe,Petrol,1.8L,30.7 mpg,8.4,Automatic,,218,3 doors,4 seats,315
AUDI,TT,Used,2995,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2995,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2995,1999,Coupe,Petrol,1.8L,34.4 mpg,7.8,Manual,,194,3 doors,4 seats,290
AUDI,TT,Used,2994,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2990,1999,Convertible,Petrol,1.8L,34.0 mpg,8.2,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2995,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2990,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2990,1999,Coupe,Petrol,1.8L,30.7 mpg,8.4,Automatic,,218,3 doors,4 seats,315
AUDI,TT,Used,2989,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2950,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2900,1999,Convertible,Petrol,1.8L,29.7 mpg,6.9,Manual,quattro,228,2 doors,2 seats,
AUDI,TT,Used,2895,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2895,1999,Coupe,Petrol,1.8L,34.4 mpg,7.8,Manual,,194,3 doors,4 seats,290
AUDI,TT,Used,2850,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2812,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,3250,1999,Coupe,Petrol,1.8L,34.4 mpg,7.4,Manual,,221,3 doors,4 seats,290
AUDI,TT,Used,3200,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,
AUDI,TT,Used,3225,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,3195,1999,Coupe,Petrol,1.8L,30.7 mpg,7.7,Automatic,,144,3 doors,4 seats,315
AUDI,TT,Used,1990,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,3000,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,1950,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,1950,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,1897,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,
AUDI,TT,Used,1895,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,1890,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,1875,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2495,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2500,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2490,1999,Convertible,Petrol,1.8L,29.7 mpg,6.9,Manual,quattro,228,2 doors,2 seats,315
AUDI,TT,Used,2490,1999,Coupe,Petrol,1.8L,29.7 mpg,7.5,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2495,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2490,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2490,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2488,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2488,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2480,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2450,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2440,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2450,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2295,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2400,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2295,1999,Convertible,Petrol,1.8L,29.7 mpg,6.9,Manual,quattro,228,2 doors,2 seats,315
AUDI,TT,Used,2375,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2395,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2795,2003,Convertible,Petrol,1.8L,,,Manual,,,2 doors,,
AUDI,TT,Used,2295,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2785,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2758,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2795,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2750,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2750,1999,Convertible,Petrol,1.8L,29.7 mpg,6.9,Manual,quattro,228,2 doors,2 seats,315
AUDI,TT,Used,1790,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2750,1999,Coupe,Petrol,1.8L,34.4 mpg,7.8,Manual,,194,3 doors,4 seats,290
AUDI,TT,Used,1795,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,1790,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2995,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,1786,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2695,1999,Convertible,Petrol,1.8L,29.4 mpg,8.2,Manual,quattro,228,2 doors,2 seats,315
AUDI,TT,Used,2795,1999,Convertible,Petrol,1.8L,29.7 mpg,6.9,Manual,quattro,228,2 doors,2 seats,
AUDI,TT,Used,2750,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2695,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2690,1999,Coupe,Petrol,1.8L,34.4 mpg,7.8,Manual,,194,3 doors,4 seats,290
AUDI,TT,Used,2690,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,2295,2003,Convertible,Petrol,1.8L,,,Manual,,,,,
AUDI,TT,Used,2650,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2680,1999,Convertible,Petrol,1.8L,29.7 mpg,6.9,Manual,quattro,228,2 doors,2 seats,
AUDI,TT,Used,2295,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2250,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2250,1999,Convertible,Petrol,1.8L,34.0 mpg,8.2,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2250,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2250,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2200,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2250,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,1500,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,1500,1999,Coupe,Petrol,1.8L,34.4 mpg,7.8,Manual,,226,3 doors,4 seats,315
AUDI,TT,Used,1500,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,1795,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,1500,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,3000,1999,Coupe,Petrol,1.8L,34.4 mpg,7.8,Manual,,194,3 doors,4 seats,290
AUDI,TT,Used,2000,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,1995,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,
AUDI,TT,Used,2100,1999,Coupe,Petrol,1.8L,34.4 mpg,7.8,Manual,,194,3 doors,4 seats,290
AUDI,TT,Used,2190,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2195,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,2195,1999,Coupe,Petrol,1.8L,34.4 mpg,7.8,Manual,,194,3 doors,4 seats,290
AUDI,TT,Used,2195,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2090,1999,Coupe,Petrol,1.8L,31.4 mpg,7.4,Manual,quattro,216,3 doors,4 seats,
AUDI,TT,Used,2495,1999,Convertible,Petrol,1.8L,29.4 mpg,8.2,Manual,quattro,228,2 doors,2 seats,315
AUDI,TT,Used,2595,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,2000,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2195,1999,Coupe,Petrol,1.8L,31.4 mpg,7.4,Manual,quattro,0,3 doors,4 seats,
AUDI,TT,Used,2500,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2500,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,2500,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,2999,1999,Convertible,Petrol,1.8L,29.7 mpg,6.9,Manual,quattro,228,2 doors,2 seats,315
AUDI,TT,Used,3000,1999,Coupe,Petrol,1.8L,34.4 mpg,7.8,Manual,,194,3 doors,4 seats,290
AUDI,TT,Used,3000,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,3000,1999,Coupe,Petrol,1.8L,34.4 mpg,7.4,Manual,,221,3 doors,4 seats,290
AUDI,TT,Used,3000,1999,Coupe,Petrol,3.2L,26.6 mpg,6.5,Manual,quattro,254,3 doors,4 seats,315
AUDI,TT,Used,3000,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,3000,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,3200,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,3490,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,3000,1999,Coupe,Petrol,1.8L,34.4 mpg,7.8,Manual,,194,3 doors,4 seats,290
AUDI,TT,Used,1000,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,999,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,1500,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
